804,15/6/2020,14:02:29,26.9,100.8,40.3,6.87672E-08,1.85101E-05,,144.976,0,0,108.342,396.246,1090.113,669.09,308.807,643.683,1393.039,1479.436,1559.272,2214.204,2466.083,2832.182,2213.006,2843.75,3184.705,3212.649,3004.06,3793.533,3896.456,4039.729,4442.238,3841.899,4568.458,4402.873,4106.626,4301.674,4715.976,4432.804,3908.831,3283.246,3723.494,3971.426,3855.751,3732.727,3759.265,3482.397,3934.36,3905.056,3755.712,4270.85,4324.335,3988.757,3979.676,4415.962,5229.375,4903.787,5322.901,5525.376,5591.951,5666.948,5393.514,6130.664,6441.896,5850.259,6018.2,5603.601,4922.189,4672.144,4661.852,4482.476,3136.039,3207.885,2733.454,2482.674,2137.701,2380.017,1769.095,1557.719,1462.978,1562.372,1153.606,1056.035,1030.349,985.926,998.291,969.206,746.575,720.148,502.913,631.283,536.423,334.913,226.351,143.458,202.671,146.874,178.87,60.527,61.464,31.043,31.541,48.085,16.296,16.574,0,0,34.728,0,0,0,0,0,19.36,19.622,0,0,0,300,8,50,1,3,0.326,0,11.61,9674.43,14.3,749.9,1,3.93,7.46,779,ON,71.692,83.348,67.934,105.545,1.91,4036.687,Long Term,MASIN,,,,,Normal Scan,
805,15/6/2020,14:07:59,26.7,100.8,40.6,6.87091E-08,1.85006E-05,,0,0,0,108.251,296.946,453.859,585.031,1465.834,1286.505,1657.335,1667.46,1958.143,2806.718,2665.459,2419.346,3363.899,3820.536,3615.087,3513.508,4254.502,4042.716,3980.765,4541.34,4136.351,4235.415,4225.941,4164.951,4809.411,4477.781,4400.495,4410.198,4249.943,4102.523,4041.433,3862.023,3677.522,3832.665,4095.475,3872.165,3600.422,3776.561,3957.747,4624.131,4345.698,4261.829,4172.839,4870.833,4930.101,5360.352,5734.192,5253.051,5964.178,5429.425,5861.057,5082.943,5856.296,6564.839,5204.505,4947.123,4934.021,4502.109,4278.172,3556.677,3488.684,3231.338,3074.145,2721.792,2361.746,2342.453,1675.208,1530.468,1445.271,1334.381,1080.247,1227.581,1068.861,752.287,1024.529,692.396,822.526,725.451,501.064,587.08,431.149,360.484,339.485,272.542,86.849,88.114,89.424,75.651,46.093,31.04,31.537,16.027,0,0,33.722,17.054,17.362,17.682,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.326,0,11.61,9670.84,14.3,749.9,1,3.93,7.46,778.9,ON,68.377,80.812,65.575,109.411,1.92,4153.256,Long Term,MASIN,,,,,Normal Scan,
806,15/6/2020,14:13:29,26.6,100.8,41.1,6.868E-08,1.84959E-05,,868.513,0,0,216.41,0,362.948,668.358,539.849,1714.742,2120.731,1666.943,2590.925,2266.353,2212.285,2415.493,2579.965,3392.438,3631.939,3572.249,3883.498,4095.604,4100.09,5132.869,4921.434,4885.961,5177.53,4615.768,4927.036,4364.837,4517.478,4003.382,4678.864,4765.366,4310.652,3717.331,4270.75,3796.949,3850.377,4010.815,4096.983,4153.056,3986.433,4130.87,4165.523,4543.776,4169.386,4847.137,4832.065,5274.045,5072.326,5229.633,5884.756,5003.257,5775.123,5998.902,5891.525,5709.314,6270.648,5300.814,5333.639,5109.596,4776.15,4058.357,3244.653,3329.417,2576.241,2657.001,2150.842,1696.854,1717.32,1796.072,1267.089,1200.576,1415.868,1050.931,898.904,843.035,862.313,697.889,630.628,704.543,446.856,464.175,387.352,432.519,268.743,243.842,163.446,113.185,104.322,60.517,46.09,42.474,35.684,32.051,32.587,0,16.86,0,0,0,0,0,0,0,19.356,0,20.038,0,0,300,8,50,1,3,0.326,0,11.61,9669.05,14.3,749.9,1,3.93,7.46,778.8,ON,67.242,79.991,65.021,113.419,1.914,4220.786,Long Term,MASIN,,,,,Normal Scan,
807,15/6/2020,14:18:59,26.6,100.8,41.3,6.868E-08,1.84959E-05,,145.608,394.139,0,108.795,298.408,364.847,671.764,1085.086,789.781,1997.708,2357.127,1619.566,2385.026,2474.659,2191.223,2727.386,3276.028,3493.686,3301.675,3696.394,4149.355,3688.74,4584.008,4347.74,4656.015,4530.513,4349.809,5070.169,4637.478,4571.883,4782.937,4548.349,4535.268,3825.893,3917.297,4325.299,4222.832,3955.862,3936.49,3717.167,3702.271,3916.093,4485.16,4159.22,4464.418,4672.015,4989.946,5432.22,5279.649,5543.21,5791.278,6563.339,5922.277,6281.84,5961.161,5967.966,5845.14,6138.618,5598.874,5215.315,5028.908,4193.333,4482.178,3746.026,3508.293,3499.19,2787.45,2696.996,2223.779,2004.659,1838.579,1512.85,1658.389,1284.187,1185.049,1085.65,1091.348,1014.475,798.465,633.14,679.481,730.739,399.99,541.233,461.875,227.024,330.938,203.276,162.045,59.802,91.062,46.235,58.376,3.957,16.076,32.689,49.869,16.912,17.107,17.416,17.737,27.296,9.016,0,0,0,0,20.1,61.158,0,300,8,50,1,3,0.325,0,11.61,9669.05,14.3,749.9,1,3.93,7.46,780.1,ON,71.005,82.904,67.286,91.398,1.92,4315.881,Long Term,MASIN,,,,,Normal Scan,
808,15/6/2020,14:24:29,26.5,100.8,41.4,6.86509E-08,1.84911E-05,,289.366,261.138,0,0,593.414,725.636,584.6,1387.716,2285.592,1712.523,1614.037,1784.308,2399.961,3041.654,3556.059,3746.414,3092.562,3520.113,3663.25,4431.119,4610.162,4202.285,4871.868,4910.792,4863.241,5156.979,5421.425,4576.987,4866.394,5096.472,3862.186,4822.278,4730.745,4531.832,4182.865,4351.332,4086.288,3765.239,4200.842,4109.107,4023.387,4464.127,4258.299,4377.063,4435.359,4435.59,5007.981,4822.635,4918.089,5386.168,5380.998,5257.625,5644.479,5902.645,5925.57,6410.778,5516.505,6132.789,5414.302,4943.658,4871.983,4393.8,3895.864,3277.615,3232.193,2944.058,2537.67,2066.984,1920.496,1791.4,1715.281,1381.07,1258.296,1191.549,1082.011,1044.175,950.385,1071.362,947.776,738.141,568.901,541.616,635.469,476.586,488.298,312.658,213.626,188.153,117.472,89.414,121.027,46.088,15.518,0,16.025,0,16.57,16.859,0,17.36,0,0,18.36,0,18.967,0,0,0,20.321,0,300,8,50,1,3,0.326,0,11.61,9667.5,14.3,749.9,1,3.93,7.46,778.7,ON,65.515,79.355,64.067,105.545,1.93,4356.535,Long Term,MASIN,,,,,Normal Scan,
809,15/6/2020,14:30:00,26.4,100.8,41.5,6.86218E-08,1.84864E-05,,145.464,0,119.256,217.407,298.168,546.838,335.636,542.165,932.74,2062.963,1983.802,2427.992,2528.306,2792.957,2951.841,3105.905,4105.124,3458.737,3632.106,3587.35,3745.115,4030.401,4743.938,3588.004,4672.45,5279.184,4398.503,5032.924,5001.577,4838.85,4825.814,4682.408,4686.921,3995.033,4529.786,3772.418,3744.541,4235.924,3538.41,3660.073,3860.751,4078.386,4113.602,4834.945,4805.743,4939.781,4071.367,5071.07,5114.562,5319.713,5798.3,5425.747,5866.799,5731.952,5857.714,6103.682,5879.047,6119.668,5325.158,5175.822,5044.975,4529.838,4221.803,3490.994,3265.759,2770.692,2453.515,2299.639,2261.008,1549.075,1581.401,1882.174,1275.628,1378.936,1026.019,889.459,933.045,929.36,812.096,808.552,555.586,570.456,383.426,444.031,265.891,300.609,256.252,232.287,147.294,179.38,45.525,15.41,62.265,15.816,16.074,32.685,0,16.911,17.105,17.414,17.735,0,0,0,0,0,19.679,20.098,20.384,0,300,8,50,1,3,0.325,0,11.62,9665.46,14.3,749.9,1,3.93,7.46,780,ON,68.263,80.724,65.559,113.419,1.915,4270.736,Long Term,MASIN,,,,,Normal Scan,
810,15/6/2020,14:35:29,26.4,100.8,41.8,6.86218E-08,1.84864E-05,,0,0,0,0,397.557,182.279,1258.687,1455.858,2344.984,2829.682,3781.571,4567.022,4153.704,3931.168,3973.188,4434.976,4932.181,5021.853,4583.951,4803.328,5390.639,5789.386,5485.451,5660.421,6616.718,5447.923,6453.282,5415.783,5508.397,5872.903,5322.696,5102.362,5174.951,4858.457,4211.153,4898.776,4582.79,4248.431,3707.383,4003.038,4595.094,4756.244,4258.73,4518.803,5108.441,4594.749,5167.576,5081.046,5647.58,5493.441,5503.084,5918.093,6106.635,6094.472,6339.592,5975.667,5595.667,5409.15,5615.161,6001.961,4799.956,4511.134,4656.472,3656.673,3073.425,3247.503,2659.298,2614.918,1817.872,2150.208,1729.462,1548.841,1417.945,1499.252,1363.194,1066.053,1096.613,792.336,676.734,598.767,597.416,660.957,547.751,319.163,335.865,326.313,230.192,130.661,191.483,44.845,134.826,63.417,124.528,15.815,48.226,0,33.242,50.732,17.105,17.414,0,0,0,0,0,0,0,0,40.767,0,300,8,50,1,3,0.325,0,11.62,9665.71,14.3,749.9,1,3.93,7.46,780,ON,60.508,75.989,60.714,34.599,1.951,4892.055,Long Term,MASIN,,,,,Normal Scan,
811,15/6/2020,14:40:59,26.4,100.8,41.9,6.86218E-08,1.84864E-05,,290.928,0,0,869.627,1084.688,1283.835,1762.117,2013.786,3300.553,3062.196,3656.707,3330.651,3885.633,4475.428,4999.187,4310.59,4450.102,4586.511,4845.382,4914.694,4156.519,5463.585,4806.062,5085.375,5244.466,5357.49,5040.976,5043.968,5613.895,5087.337,5262.523,4972.3,4769.016,4688.955,4333.903,4171.164,4667.654,4076.187,4518.793,4744.785,4896.899,4136.373,4240.704,4511.828,4655.768,5128.335,5353.674,4958.452,5268.773,5725.194,5786.83,5853.535,5952.536,6061.992,6403.995,6180.726,5786.43,6141.281,5602.018,5628.356,5051.266,4542.566,4000.165,3811.803,3266.427,2828.088,2521.456,2274.515,2508.186,1830.986,1833.78,1679.51,1191.274,1193.19,1211.543,975.643,793.581,760.113,977.123,651.984,552.436,597.632,465.587,582.798,377.849,383.062,302.134,159.697,103.106,104.639,75.875,46.23,46.698,47.45,16.074,32.685,0,0,0,0,0,18.069,0,0,19.025,0,0,20.098,0,20.835,300,8,50,1,3,0.325,0,11.62,9665.71,14.3,749.9,1,3.93,7.46,780,ON,60.874,75.807,60.274,101.815,1.975,4849.632,Long Term,MASIN,,,,,Normal Scan,
812,15/6/2020,14:46:29,26.3,100.8,42.1,6.85927E-08,1.84816E-05,,145.392,0,119.203,0,695.444,911.046,1258.193,1625.977,1649.69,2661.038,2321.894,3422.808,4227.813,4352.477,3348.241,4889.883,3981.875,3992.576,4904.179,4943.221,4680.126,4644.29,5208.165,4975.795,5399.997,5474.114,5632.514,5406.862,5294.788,5366.277,5648.336,4661.863,5069.275,4326.574,4235.356,3836.741,4416.945,3919.869,4303.433,3713.499,3961.012,4101.417,3967.668,4785.806,4569.894,4545.437,4657.533,4580.104,4982.376,4479.51,5838.386,6136.655,5384.475,5774.761,5950.087,5975.626,5537.667,5760.72,5417.377,5340.446,4983.338,4818.251,4101.98,4041.402,3298.647,3119.35,2652.388,2442.332,2271.536,1772.766,1745.571,1584.922,1249.302,1396.122,1407.625,1010.329,1020.189,1026.193,862.07,745.093,741.032,543.904,506.01,388.505,349.855,326.291,172.632,108.49,81.4,104.632,75.871,77.046,46.695,15.815,16.073,16.342,0,0,0,17.413,0,0,0,18.651,0,0,0,0,0,20.834,300,8,50,1,3,0.325,0,11.62,9663.91,14.3,749.9,1,3.93,7.46,779.9,ON,61.909,77.21,61.678,91.398,1.959,4634.213,Long Term,MASIN,,,,,Normal Scan,
813,15/6/2020,14:51:59,26.3,100.8,42.3,6.85927E-08,1.84816E-05,,290.785,131.195,0,108.657,99.349,455.523,503.271,929.101,788.979,1530.119,2507.83,2920.525,2437.233,2303.019,3032.312,3353.533,3099.825,3566.222,4093.697,4297.64,4234.553,4501.182,4445.111,4935.589,5077.652,5066.631,4805.078,4765.614,4566.276,4805.143,4506.979,4668.271,4487.05,3842.027,3627.607,3680.847,3943.486,3294.217,3247.452,3357.795,3433.118,3580.179,3474.797,3383.344,3485.317,4253.518,3721.601,4074.297,4343.054,4066.339,4237.611,4777.85,4152.332,4598.213,4469.275,4635.09,4431.352,4259.452,3781.211,3731.816,3375.295,3129.697,3271.205,2648.919,2574.155,2512.049,2419.093,2059.468,2051.264,1662.1,1523.817,1483.506,1053.084,1056.206,1123.046,1020.314,806.552,629.035,638.238,713.97,531.227,455.964,520.344,222.002,349.849,241.174,215.798,145.173,132.558,89.686,60.697,61.637,15.565,47.444,48.22,16.342,49.862,0,0,0,17.734,0,18.416,0,0,0,0,0,0,0,300,8,50,1,3,0.325,0,11.62,9663.91,14.3,749.9,1,3.93,7.46,779.9,ON,59.668,76.694,61.428,34.599,1.937,3784.185,Long Term,MASIN,,,,,Normal Scan,
814,15/6/2020,14:57:29,26.3,100.8,42.5,6.85927E-08,1.84816E-05,,145.392,0,0,108.657,397.397,455.523,587.149,387.126,1721.415,1064.437,1363.422,1791.51,1787.276,2789.465,2795.139,2610.104,2755.808,3044.138,2350.031,2976.783,3290.237,4207.632,3390.641,3075.643,3930.317,3665.588,3678.112,4203.011,3381.283,4182.25,4233.658,3869.001,3920.967,3423.119,3659.292,2876.149,2785.734,3079.326,3334.168,2896.423,2726.137,2930.759,3439.829,3534.475,3810.207,3704.879,3226.819,4108.768,3784.71,3632.47,4419.373,4483.281,4343.817,4027.331,4217.924,4388.688,4109.093,4571.531,4132.457,4178.371,3742.897,3647.796,3389.793,2769.957,2845.564,2453.556,1678.981,2115.531,1708.583,1510.761,1506.159,1217.196,1401.81,887.108,894.944,813.677,728.48,760.07,620.551,505.588,585.124,551.052,383.397,319.126,466.232,382.11,154.615,188.725,132.557,74.737,15.174,46.227,62.26,63.258,0,16.342,16.62,16.91,17.104,0,0,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.325,0,11.62,9663.91,14.3,749.9,1,3.93,7.46,779.9,ON,66.655,80.655,64.97,113.419,1.937,3385.544,Long Term,MASIN,,,,,Normal Scan,
815,15/6/2020,15:02:59,26.1,100.7,42.7,6.86027E-08,1.84721E-05,,145.393,131.196,119.204,217.316,0,182.21,587.153,1083.959,1291.073,1064.419,1948.593,2112.793,2058.091,2270.83,2442.372,2985.719,3191.56,3096.708,2922.075,4313.106,4137.561,4319.98,4636.018,5157.258,4907.471,4660.908,5264.884,5446.002,5150.872,5062.935,4986.105,4262.168,4852.788,4583.784,4229.918,3776.112,3564.782,3946.925,3584.8,4005.741,3834.323,4132.215,3654.316,4166.809,4375.992,4350.9,4111.442,4473.895,4689.126,4423.28,4854.273,4955.873,5011.612,5387.166,5355.035,5510.821,5080.285,6001.698,5546.6,5352.068,4996.579,4534.031,4472.598,3351.161,3533.365,3515.624,3034.412,2322.019,1955.101,2077.235,1461.338,1420.476,1177.103,1002.291,782.301,865.36,855.103,774.339,622.96,532.211,592.837,543.281,383.4,360.765,339.968,251.197,291.747,155.641,132.562,164.432,60.698,46.228,31.131,0,16.074,0,0,16.91,0,0,0,18.068,0,0,19.025,0,0,0,0,0,300,8,50,1,3,0.325,0,11.61,9658.71,14.3,749.9,1,3.93,7.46,779.6,ON,66.037,79.94,65.099,113.419,1.906,4135.595,Long Term,MASIN,,,,,Normal Scan,
816,15/6/2020,15:08:29,26.1,100.8,42.9,6.85346E-08,1.84721E-05,,145.249,0,0,0,99.269,91.035,167.634,928.453,1576.922,1196.714,1548.406,1906.004,1831.533,2277.888,2378.67,2248.957,2366.338,2771.883,2460.257,2945.367,2872.437,4166.506,4276.473,4816.605,5448.011,5147.569,5652.437,4996.899,5402.938,5063.306,4630.418,5217.754,4735.409,4787.056,4777.493,4754.002,4387.084,3704.236,4169.675,4046.678,3617.315,4110.724,3983.883,4215.366,4059.723,4376.935,4613.459,4588.723,4928.18,5130.484,4897.404,5075.087,5145.933,5593.11,5377.854,4942.533,5217.29,5461.675,5060.484,5108.974,4140.785,3930.759,3732.226,3796.389,3012.097,2744.712,2587.282,1882.36,1783.635,2076.624,1293.168,1508.654,1072.527,1184.355,987.372,761.9,754.405,773.073,501.663,718.416,398.847,605.778,667.932,346.834,321.814,184.403,201.381,130.639,73.634,149.461,106.207,61.629,77.817,15.813,48.214,32.68,16.618,16.908,0,0,0,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.325,0,11.62,9660.32,14.3,749.9,1,3.93,7.46,779.7,ON,65.771,79.781,65.52,37.18,1.873,4034.339,Long Term,MASIN,,,,,Normal Scan,
817,15/6/2020,15:13:59,26.1,100.8,43.2,6.85346E-08,1.84721E-05,,0,262.144,0,108.565,397.082,182.069,754.354,1083.196,1218.559,1077.652,1659.313,1906.004,1515.634,2320.053,2235.969,2473.898,3355.077,4358.89,3482.189,3767.664,5032.854,5793.379,5830.125,5189.149,5960.135,6073.053,6256.728,6127.404,7135.59,5286.823,5897.678,5302.24,5464.197,4979.031,5082.562,4763.19,4922.478,4405.244,4606.166,4717.066,4542.104,4375.98,4741.588,4610.074,5436.685,5195.217,5138.927,5606.94,5614.771,5022.084,6786.14,6317.248,6332.398,6195.917,5797.01,5889.069,5462.685,5630.283,5019.891,4896.5,4539.278,4261.582,3844.047,2941.937,2978.752,2505.526,2178.85,2342.57,2151.071,1641.342,1601.35,1378.109,1198.139,1149.503,1059.912,830.906,793.433,957.4,824.775,924.74,672.905,668.344,709.017,527.192,377.784,326.255,302.081,275.797,176.723,164.403,121.38,46.222,108.944,31.626,0,32.68,49.855,16.908,0,17.411,17.732,36.132,0,0,0,0,39.352,0,0,0,300,8,50,1,3,0.325,0,11.62,9660.32,14.3,749.9,1,3.93,7.46,779.7,ON,63.536,78.315,63.902,39.954,1.879,4600.264,Long Term,MASIN,,,,,Normal Scan,
818,15/6/2020,15:19:29,26.1,100.8,43.3,6.85346E-08,1.84721E-05,,290.498,131.072,0,0,297.807,273.104,502.903,1392.68,2054.017,1219.564,2663.255,3061.176,3356.128,3874.336,3767.171,4275.984,4746.96,5225.672,5981.155,5976.654,6582.041,8023.708,7162.604,6806.867,7357.349,6839.954,7694.714,7904.491,6720.075,6815.93,6677.102,6732.311,6149.92,6174.705,5554.53,5239.193,4836.927,4725.573,4855.769,4522.747,4392.443,4873.045,4583.629,4748.658,4703.516,5261.306,5543.571,5444.198,5119.58,5310.255,5775.604,5700.38,6128.45,5644.072,5783.303,6015.881,5992.096,5954.469,6200.134,5444.072,4880.185,4918.543,4111.402,3759.887,3830.628,3347.773,2764.868,2655.77,2373.355,2076.645,1545.095,1633.383,1223.583,1353.411,1077.922,903.989,1004.808,927.922,877.574,671.979,632.486,597.522,491.32,320.686,335.805,255.331,172.616,130.638,132.541,74.73,121.38,61.629,77.817,0,48.214,16.34,33.238,33.816,34.204,17.411,0,0,0,0,0,19.411,19.676,0,0,0,300,8,50,1,3,0.325,0,11.62,9660.32,14.3,749.9,1,3.93,7.46,779.7,ON,56.344,74.089,59.822,31.059,1.907,5228.919,Long Term,MASIN,,,,,Normal Scan,
819,15/6/2020,15:24:59,26.3,100.7,43.3,6.86609E-08,1.84816E-05,,436.61,0,119.31,0,99.43,182.35,419.702,1782.049,1220.152,1464.539,1426.272,1445.641,2143.66,2366.632,2979.779,3286.781,3632.247,3260.829,4546.713,4415.251,4491.588,4788.787,5218.566,6408.785,6050.967,6809.986,5975.999,6473.648,5683.593,5921.92,5983.499,5970.347,5994.891,5096.627,4900.657,4718.003,5068.061,4634.954,4548.665,3953.126,4353.45,4259.844,4910.632,4589.949,4690.308,4499.264,5055.9,4596.167,4584.642,4970.131,5428.977,5031.015,5316.981,5230.542,5126.885,5372.958,5140.742,5459.445,5221.734,5293.219,5200.203,4767.739,4643.623,3765.806,3154.686,3332.414,2953.072,2416.595,2556.469,1898.769,1649.893,1852.16,1539.46,1340.837,1270.908,1227.143,1209.983,969.908,924.381,705.27,754.605,665.595,451.922,430.185,321.897,398.737,315.06,101.632,103.115,134.545,197.291,61.645,77.836,15.817,48.227,0,16.622,0,0,0,0,18.07,0,37.308,0,0,0,0,0,20.836,300,8,50,1,3,0.325,0,11.61,9662.3,14.3,749.9,1,3.93,7.46,779.8,ON,62.159,79.082,63.947,35.866,1.91,4603.182,Long Term,MASIN,,,,,Normal Scan,
820,15/6/2020,15:30:29,26.4,100.7,43.2,6.869E-08,1.84864E-05,,436.826,0,0,0,99.47,547.271,587.815,930.097,717.976,1265.203,1922.97,2082.328,2168.216,2929.257,2286.458,3332.678,3673.57,4705.422,3934.169,4606.321,5212.397,6016.953,4760.268,6084.603,5769.359,6193.115,6393.678,6425.681,6430.5,6838.443,6266.855,6441.018,5576.063,5771.682,5522.18,4829.714,5237.883,4442.98,4588.134,4346.034,4193.615,4733.276,4169.654,4361.31,4293.189,4859.134,4419.287,5074.406,5399.043,5629.108,5458.709,5582.127,5593.073,6369.496,6060.579,5969.07,5639.162,5365.539,5621.817,5067.823,5281.86,5118.334,4302.621,3895.799,3258.044,3325.878,3127.714,2246.437,2589.951,1979.758,1800.685,1624.596,1701.871,1274.277,1018.716,1273.61,942.127,956.848,805.638,752.433,816.458,663.907,657.395,457.965,321.92,326.897,187.962,249.591,211.144,170.086,60.708,107.885,31.136,31.636,0,0,33.247,84.564,0,17.416,17.737,0,18.419,0,0,19.417,0,0,0,20.838,300,8,50,1,3,0.325,0,11.6,9664.09,14.3,749.9,1,3.93,7.46,779.9,ON,62.094,78.835,63.89,41.418,1.903,4765.883,Long Term,MASIN,,,,,Normal Scan,
821,15/6/2020,15:35:59,26.6,100.7,43.2,6.87482E-08,1.84959E-05,,728.762,0,119.47,217.777,298.651,273.841,1260.489,1473.68,2011.685,1981.156,2380.566,2516.125,2627.134,4244.627,3669.823,4100.245,4512.937,5511.163,5156.22,5759.178,6714.224,6199.708,7849.496,7760.397,8126.862,7207.877,8755.596,6807.889,7711.158,7449.789,6878.874,7082.49,6851.2,6287.49,6170.38,5839.828,5705.174,4878.42,5048.136,4806.59,5060.481,4006.832,4601.093,4195.281,4593.601,5081.103,5414.613,4994.49,4793.812,5547.921,5394.695,5949.961,5047.58,5490.043,5546.68,5382.13,5292.437,4940.272,4970.644,4618.776,4519.855,4244.953,4072.008,3159.517,3245.189,3145.396,2684.997,2291.74,2198.748,1798.631,1626.086,1443.234,1288.199,1310.125,1109.223,1128.643,958.289,790.334,838.869,810.601,636.702,633.757,580.812,319.226,405.941,312.202,187.084,145.214,176.796,74.76,91.073,46.242,62.279,47.458,16.078,16.347,16.625,33.829,0,17.418,0,0,0,0,38.06,0,0,0,0,0,300,8,50,1,3,0.325,0,11.6,9667.68,14.3,749.9,1,3.93,7.46,780,ON,53.237,72.302,58.258,37.18,1.903,5162.814,Long Term,MASIN,,,,,Normal Scan,
822,15/6/2020,15:41:29,26.6,100.7,43.1,6.87482E-08,1.84959E-05,,0,131.504,358.409,108.888,99.55,547.682,504.204,1240.974,1955.992,1784.089,2855.183,3315.216,3130.47,3688.832,4289.518,5962.544,5684.208,6154.408,6348.031,6885.877,7202.098,6815.936,9644.085,8419.832,9256.101,8502.932,8136.61,8470.127,8748.84,7344.57,7664.311,8444.696,7411.805,7367.489,6528.265,6470.801,6526.098,5631.769,5371.93,4720.975,4810.773,4673.425,4744.188,4993.136,5894.657,5587.89,5690.372,6063.671,5846.671,5972.314,6161.834,5806.007,6383.31,6030.787,6008.133,5721.206,5946.754,5206.178,5329.262,5184.71,5265.054,4447.063,3966.762,3650.792,3285.353,2647.042,2309.012,2313.639,1822.475,1942.892,1783.147,1187.861,1250.126,1094.698,1032.249,1188.604,765.28,893.913,763.456,827.79,660.408,619.475,498.636,471.902,293.957,312.206,287.81,232.344,147.33,89.713,106.255,15.414,46.709,15.819,48.234,0,0,16.915,0,0,0,0,0,0,0,19.419,0,0,0,0,300,8,50,1,3,0.325,0,11.6,9667.68,14.3,749.9,1,3.93,7.46,780,ON,52.217,70.525,57.298,32.197,1.875,5657.811,Long Term,MASIN,,,,,Normal Scan,
823,15/6/2020,15:46:59,26.7,100.7,42.9,6.87773E-08,1.85006E-05,,145.824,0,119.523,0,99.59,365.262,313.116,1495.557,2084.235,1866.284,2111.93,2546.403,3484.324,3580.976,3619.558,4301.993,4998.286,6139.537,7070.12,7067.455,7216.414,7537.538,7548.877,7394.36,7446.25,7728.741,8495.905,8911.489,7792.775,6903.13,6394.274,6617.247,6188.351,6288.454,6063.412,5095.109,4702.378,4417.612,4630.289,4916.727,4735.386,4857.738,3921.609,4244.128,5135.298,4750.149,4929.736,4770.381,5432.26,5616.201,5640.307,5539.897,5601.519,5850.183,5476.518,5862.831,6131.3,5572.708,5434.055,5029.221,4516.795,5069.468,3929.14,3508.446,2904.417,2670.171,2823.438,2355.407,2018.517,1600.253,1440.136,1479.277,1462.392,1292.208,985.483,819.527,916.912,753.615,684.409,678.82,444.785,489.12,424.644,333.121,209.98,312.221,230.267,87.135,103.137,179.434,15.18,123.317,46.712,31.641,32.158,0,0,0,0,0,0,18.074,18.422,0,0,0,0,0,0,0,300,8,50,1,3,0.325,0,11.6,9669.47,14.3,749.9,1,3.93,7.46,780.1,ON,52.986,71.49,57.956,38.542,1.888,5206.858,Long Term,MASIN,,,,,Normal Scan,
824,15/6/2020,15:52:29,26.8,100.7,42.7,6.88064E-08,1.85054E-05,,437.69,0,0,217.967,0,456.752,672.753,1397.086,1509.758,2266.94,2484.209,2388.977,3296.5,3589.608,3845.657,4349.145,5160.818,4222.194,5619.11,5318.471,5626.265,6183.59,7044.786,6701.776,6599.873,6913.042,6392.945,6735.294,5915.919,6009.587,5546.262,5428.423,5074.78,4631.279,4532.949,3911.364,3806.858,3460.053,3477.931,3652.686,3989.213,3805.459,3581.358,3936.544,4036.85,3423.791,4448.601,4160.05,4311.169,4145.853,4807.497,4694.762,4932.936,4670.712,4351.931,4452.915,4724.372,4398.822,4292.241,4597.876,4169.324,3779.033,3559.86,3219.11,3135.613,2860.432,2248.39,2063.88,2070.614,1823.397,1575.989,1446.118,1411.181,1011.15,1000.788,981.999,1015.151,866.345,707.022,646.399,644.791,760.902,397.283,471.955,321.99,354.814,259.059,145.233,117.88,119.631,136.625,30.831,31.143,31.642,32.16,16.348,16.628,16.916,0,0,35.482,0,0,0,0,19.422,0,0,0,0,300,8,50,1,3,0.325,0,11.6,9671.26,14.3,749.9,1,3.93,7.46,780.2,ON,53.152,73.528,58.377,32.197,1.947,4440.543,Long Term,MASIN,,,,,Normal Scan,
