Sample File,C:\Users\fvanden\Documents\AIMdata\SMPS - Copy\240420.7.S82,
AIM Version,10.3.0.3
Classifier Model,3082       ,Classifier S/N,3082001651003   ,Classifier Firmware Version,2.10
Neutralizer Model,3088,Neutralizer S/N,3088011703001
Impactor (cm),0.0508,Impactor S/N,5080134
DMA Model,3081,DMA S/N,3081A1651001
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3776 Low Flow,Detector S/N,3776165002, 
Detector Sample Flow (L/min),0.05,Detector Inlet Flow (L/min),0.30
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),30.00
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,dw/dlogDp
Weight,Number
704,1/5/2020,07:31:11,20.4,98.7,44.7,6.83022e-008,1.82001e-005,,564.016,0.000,0.000,251.831,485.444,0.000,225.501,870.578,840.288,406.017,1175.873,758.470,916.419,710.828,1538.949,1498.488,1778.125,2187.274,1827.460,1178.632,2425.589,1672.584,2983.253,2808.678,2382.607,1749.094,2674.625,2860.020,2322.071,3415.140,3091.865,3036.117,2858.981,2081.084,2542.687,2300.302,2431.141,2723.225,2558.281,2331.904,2112.465,2399.989,2367.718,2098.422,1903.752,1714.071,1605.339,1673.967,829.194,1063.174,1134.527,1290.626,1358.951,1188.373,1025.264,785.108,1328.685,933.701,1781.598,1316.590,1464.927,1184.453,1282.090,1618.209,1771.975,1155.405,928.103,695.934,938.797,1085.338,1095.025,1493.596,1189.287,1114.671,883.441,1048.520,650.940,492.556,1159.638,752.253,337.401,427.685,259.023,435.805,88.431,178.584,181.253,0.000,92.938,188.774,191.766,194.857,99.026,0.000,0.000,0.000,0.000,107.237,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,127.748,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.68,9954.75, 13.8,777.4,1.000,1.83,7.52,808.2,ON,52.898,78.040,59.518,39.954,2.034,1.926416e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
705,1/5/2020,07:36:41,20.4,98.7,44.8,6.83022e-008,1.82001e-005,,0.000,0.000,0.000,0.000,242.722,0.000,0.000,217.644,420.144,203.008,783.916,112.426,1174.316,1421.655,1367.955,1163.970,1294.566,2343.508,1827.460,2504.592,3281.701,2369.494,1622.571,3150.907,2569.743,2183.567,3113.247,3683.987,2373.525,2912.214,3091.865,3758.922,3423.796,2913.518,2219.396,2564.630,1893.584,2338.138,2842.519,2238.628,1836.926,2219.071,2002.246,2546.336,2509.491,1628.367,1182.881,1590.269,1409.631,1308.522,810.377,1209.962,1119.136,871.474,709.798,1334.684,1250.527,1167.116,1312.439,1088.636,1079.420,1233.393,2158.029,1309.978,1406.895,1674.467,696.077,1410.831,1378.538,779.629,939.423,1100.544,1427.145,1035.052,1044.067,967.864,1627.350,1149.298,828.313,501.502,421.751,684.296,604.387,697.288,353.723,267.877,271.880,184.005,278.813,94.387,191.766,194.857,198.051,0.000,203.607,0.000,210.723,0.000,0.000,0.000,0.000,0.000,0.000,119.289,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.68,9954.75, 13.8,777.4,1.000,1.83,7.52,808.2,ON,53.588,82.989,62.551,42.935,2.052,1.991504e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
706,1/5/2020,07:42:11,20.3,98.7,44.9,6.82725e-008,1.81953e-005,,563.987,0.000,0.000,0.000,0.000,233.934,225.490,217.633,210.061,608.993,391.937,379.215,916.372,710.790,1025.913,1163.909,1779.935,2030.934,761.402,1473.213,570.697,1393.747,2704.163,1785.368,2364.090,4247.577,2309.782,4528.099,3482.923,3056.054,2555.210,3794.963,3494.126,3537.657,3762.979,4265.753,3575.286,2382.494,2581.923,2065.947,2098.588,2623.172,2227.692,2107.200,2156.746,1629.407,1019.074,1422.796,1292.081,1506.094,837.798,1182.559,559.538,950.648,630.898,785.066,781.537,855.839,387.281,1393.973,1387.751,847.912,693.615,1001.694,1155.574,1155.343,1082.728,1314.471,931.668,701.628,1017.653,1179.090,1030.660,955.381,803.084,967.812,732.268,820.882,662.614,417.896,674.766,513.194,345.345,348.625,618.981,178.575,181.244,275.993,0.000,271.362,203.727,0.000,99.020,0.000,101.798,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.68,9952.83, 13.8,777.4,1.000,1.83,7.52,808.1,ON,50.317,76.399,59.347,37.180,1.956,1.879264e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
707,1/5/2020,07:47:41,20.3,98.7,45.0,6.82725e-008,1.81953e-005,,0.000,271.433,0.000,0.000,0.000,0.000,301.919,361.500,420.122,608.993,783.875,1327.253,733.097,1243.883,1880.840,1163.909,2265.371,2030.934,2588.766,2651.805,1141.394,914.406,3169.151,2494.337,2569.608,3747.862,3039.187,2383.210,2205.851,3056.054,3221.786,3035.974,4447.069,3225.511,3051.064,3600.283,2548.319,2608.267,2558.132,2984.680,2479.719,2623.172,1871.261,1580.413,2942.005,1628.281,1351.792,944.484,1717.586,1390.230,1539.633,1209.897,719.406,1029.868,1023.293,708.467,1015.998,1478.268,1095.200,2061.090,1098.316,924.995,1233.093,1464.348,1309.317,924.274,1392.079,1500.751,1132.819,1013.463,1330.777,1493.515,951.378,796.151,1686.477,1129.114,1220.446,820.882,662.614,334.316,927.803,342.129,345.345,435.781,287.659,602.412,453.109,183.995,185.866,377.528,95.878,97.423,198.040,100.109,101.798,207.092,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.68,9952.83, 13.8,777.4,1.000,1.83,7.52,808.1,ON,52.134,80.372,60.895,44.508,2.038,2.068859e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
708,1/5/2020,07:53:11,20.4,98.7,45.1,6.83022e-008,1.82001e-005,,0.000,0.000,0.000,0.000,0.000,0.000,676.504,435.289,1050.361,406.017,783.916,948.087,1319.868,2274.431,2051.932,2993.065,1780.028,1406.105,3198.055,2209.934,2853.635,2230.112,2983.253,3142.615,2441.256,2748.576,2796.199,2740.836,3367.002,3622.198,2444.242,3325.191,2831.755,3807.468,3559.762,2100.276,2164.222,2599.339,2274.015,2611.733,2479.850,2351.934,1434.821,2449.641,1298.013,1285.553,1013.898,1004.380,1492.550,981.391,983.007,876.807,799.395,1029.924,1104.130,863.619,937.895,622.462,1161.904,1394.036,1310.724,539.610,1079.014,1618.209,924.509,1540.540,2165.574,695.934,1242.291,935.555,861.138,786.103,1030.716,796.194,722.815,564.588,1383.907,1066.540,662.650,919.420,674.802,1026.443,431.705,435.805,442.153,267.877,453.134,460.013,278.813,94.387,0.000,487.143,0.000,100.114,101.803,0.000,0.000,107.237,0.000,0.000,0.000,114.732,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.68,9954.75, 13.8,777.4,1.000,1.83,7.52,808.2,ON,48.030,78.033,57.653,46.138,2.085,2.032261e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
709,1/5/2020,07:58:41,20.3,98.7,45.1,6.82725e-008,1.81953e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,210.061,608.993,391.937,568.823,1832.743,1954.674,1367.883,498.818,1456.310,2187.160,2436.486,2062.498,2282.788,2787.494,3569.862,2704.005,1927.206,2123.788,2431.349,5481.401,3947.312,3056.077,2777.413,4120.244,4129.437,4266.013,3052.778,3598.628,2360.845,2695.468,2273.895,2145.238,2479.719,2532.718,2316.799,2546.200,1817.121,1456.883,1689.740,1339.103,663.320,899.561,810.333,887.258,719.406,1029.868,1025.209,942.079,1172.306,1322.669,774.561,929.307,848.070,1002.078,1364.450,1101.523,1343.386,1429.705,1082.728,850.540,1242.224,935.504,939.372,1100.484,1268.504,1273.841,1284.935,967.812,813.631,820.882,662.614,334.316,759.111,598.726,777.027,610.094,707.407,267.862,271.865,459.988,92.933,94.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,132.443,0.000,300,4,50,1,3.000,0.300,0.00,10.68,9952.83, 13.8,777.4,1.000,1.83,7.52,808.1,ON,49.109,77.107,58.915,37.180,1.993,2.032816e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
710,1/5/2020,08:04:11,20.4,98.7,45.2,6.83022e-008,1.82001e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,420.144,406.017,1371.852,1060.514,1907.451,533.121,1367.955,1163.970,1941.848,4062.081,2741.190,2651.921,1791.864,2431.035,2704.285,2757.044,2826.717,2873.511,2674.625,2979.169,3882.871,5402.469,3758.477,3325.191,4270.901,4162.169,2746.102,2300.317,3147.960,3230.270,3355.815,2707.716,3582.006,2080.557,1336.686,1141.461,1557.615,1285.553,2027.796,1178.124,1071.665,1226.739,1620.753,1451.954,639.507,633.799,1322.685,646.050,1094.211,1167.116,1234.979,1398.422,848.116,2158.438,1119.120,1192.823,1849.018,1295.517,1174.128,850.586,1164.648,1481.295,939.423,1414.985,1110.001,1273.910,963.754,645.243,325.470,656.742,579.819,835.837,759.153,598.759,604.387,261.483,353.723,178.584,271.880,368.011,92.938,94.387,0.000,194.857,99.026,144.339,56.832,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.68,9954.75, 13.8,777.4,1.000,1.83,7.52,808.2,ON,48.775,74.924,57.717,39.954,1.980,2.134554e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
711,1/5/2020,08:09:41,20.3,98.7,45.2,6.82725e-008,1.81953e-005,,0.000,0.000,0.000,0.000,0.000,233.934,0.000,0.000,210.061,405.996,1567.749,568.823,1099.646,1421.581,1538.869,1995.273,1941.747,2187.160,1979.645,883.928,3281.529,3484.368,3813.038,3911.980,2569.608,3451.786,2597.891,4408.939,2786.338,2942.867,3666.215,4445.509,4129.421,3433.608,3864.681,3365.682,2001.404,4043.202,2463.386,2625.588,1455.697,2442.264,1898.553,1729.108,1730.591,1456.883,1182.818,1530.342,1385.926,899.561,1215.500,967.918,879.274,950.648,709.760,706.559,825.605,1045.379,929.473,1297.480,1406.705,1233.327,1001.888,770.534,1925.956,1617.480,541.364,850.540,1397.502,935.504,1878.744,1493.515,1268.504,1034.996,562.159,1613.020,1149.361,1056.778,911.107,1002.949,759.111,513.194,863.364,697.250,442.129,89.287,181.244,183.995,0.000,0.000,95.878,0.000,99.020,0.000,203.596,207.092,0.000,0.000,0.000,0.000,0.000,0.000,233.918,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.68,9952.83, 13.8,777.4,1.000,1.83,7.52,808.1,ON,48.513,78.161,58.843,42.935,2.033,2.137216e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
712,1/5/2020,08:15:11,20.4,98.7,45.3,6.83022e-008,1.82001e-005,,0.000,0.000,0.000,0.000,0.000,0.000,225.501,870.578,1050.361,1827.075,979.894,568.852,1466.271,1777.069,2222.927,1662.814,1132.745,2031.040,3198.055,3830.553,3995.088,3345.168,3785.999,3413.483,4368.563,3248.317,3768.789,5173.160,4647.884,4270.520,3980.681,3578.281,3388.422,3954.060,3661.470,3200.421,2852.853,3850.872,2937.269,2238.628,3306.467,2532.852,1782.248,1668.289,1298.013,1799.774,1436.356,836.984,1191.880,1686.852,891.414,806.641,1039.198,950.699,1182.997,1177.662,1250.527,1167.116,774.603,1239.143,1079.420,1233.393,1310.232,1989.926,1631.458,1694.594,1933.548,1391.869,705.867,1630.113,1174.279,1257.765,1506.431,1273.910,963.754,623.340,1079.874,656.742,993.975,668.669,759.153,598.759,949.752,784.449,530.584,357.178,181.253,460.013,464.689,94.387,287.650,97.429,99.026,100.114,0.000,103.551,0.000,107.237,0.000,0.000,0.000,0.000,0.000,0.000,120.886,0.000,0.000,0.000,0.000,0.000,135.446,300,4,50,1,3.000,0.300,0.00,10.68,9954.75, 13.8,777.4,1.000,1.83,7.52,808.2,ON,46.990,76.700,56.858,37.180,2.061,2.430533e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
713,1/5/2020,08:20:41,20.4,98.7,45.3,6.83022e-008,1.82001e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,652.933,420.144,812.033,587.937,948.087,1649.555,1599.362,1367.955,2161.658,3236.414,3437.145,1675.172,2357.263,3424.361,3484.550,3245.142,2231.893,3983.101,2748.576,4255.085,3575.003,3650.664,3911.618,4332.975,5204.794,3961.150,5056.119,3864.900,3500.460,3344.722,3465.799,2084.514,2891.575,3490.174,1990.098,1693.136,1843.898,2682.559,1114.146,844.915,1339.174,1575.469,899.609,648.301,887.306,1119.136,1505.273,1717.017,960.093,781.579,855.885,774.603,1084.251,1233.623,693.784,1001.942,1155.863,1540.848,1309.459,1197.581,1277.099,1164.648,1325.370,1174.279,1100.544,1744.288,557.336,762.269,928.242,976.410,1231.390,1242.469,1337.339,843.503,256.611,518.046,697.288,795.876,357.169,271.880,460.013,185.876,0.000,95.883,0.000,0.000,0.000,0.000,0.000,210.723,0.000,109.182,0.000,0.000,0.000,116.965,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.68,9954.75, 13.8,777.4,1.000,1.83,7.52,808.2,ON,47.175,75.435,56.869,42.935,2.018,2.325048e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
714,1/5/2020,08:26:11,20.4,98.7,45.3,6.83022e-008,1.82001e-005,,0.000,0.000,0.000,0.000,0.000,233.946,225.501,435.289,420.144,609.025,587.937,1516.939,1282.987,2132.483,1196.961,2494.221,1941.848,2343.508,2132.037,3241.237,2853.635,2787.640,2171.968,2748.751,2441.256,2998.447,3890.363,4528.397,3947.537,3508.988,3777.493,3795.168,5082.648,4578.401,4151.838,3064.696,3200.660,3658.329,2842.519,2886.905,2392.589,1809.180,2316.922,1580.484,1557.615,1199.858,1436.356,836.984,746.275,654.261,972.452,528.508,755.260,950.699,867.531,1054.763,1216.557,1089.309,1084.444,1394.036,1002.319,1695.916,1772.666,1001.748,770.424,1309.459,1082.787,1237.217,1087.005,1949.073,939.423,1336.375,1030.716,1592.388,1365.330,1290.486,1545.983,903.020,1242.469,752.253,421.751,513.222,1122.434,784.449,0.000,625.045,90.627,92.003,278.813,94.387,191.766,487.143,0.000,100.114,0.000,103.551,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.68,9954.75, 13.8,777.4,1.000,1.83,7.52,808.2,ON,47.845,77.705,58.239,44.508,2.048,2.249471e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
715,1/5/2020,08:31:41,20.4,98.7,45.2,6.83022e-008,1.82001e-005,,0.000,0.000,0.000,0.000,0.000,0.000,225.501,217.644,386.836,438.205,1175.873,1060.514,1357.600,1421.655,854.972,2660.503,2738.203,1730.881,2893.479,2799.250,2710.953,3683.512,3728.200,4332.497,2055.794,3248.317,4133.511,3217.503,2554.278,3395.795,3999.669,3252.983,3494.310,3850.006,4475.130,2800.368,2754.465,2791.902,3124.021,3640.491,2663.557,2080.571,900.147,1483.789,1730.683,1605.218,1543.670,1596.616,988.745,1144.957,1944.904,1371.290,1039.198,1140.108,836.712,628.086,1250.527,1167.116,1080.058,1475.868,1310.724,1156.306,924.869,1078.806,1463.806,1848.648,1082.787,1642.809,1611.467,1247.407,939.423,1575.944,947.659,1273.910,1766.882,1290.486,1383.248,985.112,828.313,1003.004,1433.955,598.759,431.705,907.130,317.684,178.584,271.880,184.005,185.876,360.939,304.523,97.429,99.026,100.114,101.803,103.551,0.000,0.000,0.000,0.000,112.583,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.68,9954.75, 13.8,777.4,1.000,1.83,7.52,808.2,ON,49.291,79.949,59.695,47.829,2.066,2.281684e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
716,1/5/2020,08:37:11,20.4,98.8,45.1,6.82330e-008,1.82001e-005,,0.000,0.000,0.000,0.000,242.692,0.000,0.000,217.618,0.000,405.967,1175.730,1327.160,916.308,1066.111,3248.497,997.567,2265.213,1093.504,2588.586,3093.553,2710.622,3205.394,3650.378,3281.793,3468.728,3247.938,3768.328,2953.455,4784.358,3848.112,3777.018,3477.988,3062.030,4473.796,3483.830,4465.053,2861.585,2695.278,2936.921,3077.733,2938.718,2442.091,1692.926,1229.113,1730.469,1542.472,1605.139,669.504,829.091,981.269,1215.413,806.541,1598.566,871.365,1655.988,1020.513,859.629,1166.970,1037.942,1053.035,756.897,938.946,920.891,1236.626,2002.849,1694.380,1469.311,927.795,2018.467,1169.296,1330.693,1021.804,1426.964,1671.795,1043.934,1532.258,894.929,1067.070,662.566,1253.596,421.698,684.209,690.641,697.199,530.517,446.404,634.307,275.973,278.778,188.750,95.871,0.000,99.013,0.000,0.000,103.538,0.000,0.000,109.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9956.38, 13.8,777.4,1.000,1.83,7.52,808.3,ON,48.994,78.741,59.197,38.542,2.043,2.267386e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
717,1/5/2020,08:42:41,20.4,98.7,45.0,6.83022e-008,1.82001e-005,,0.000,0.000,0.000,0.000,0.000,233.946,0.000,435.289,630.216,406.017,1175.873,379.235,1466.271,1243.948,1880.938,1829.096,1618.207,2499.742,2588.902,2799.250,3281.680,2369.494,2704.285,2554.395,3667.478,2498.724,3525.642,5600.862,3018.692,2622.788,3314.069,3686.714,3176.645,4890.548,4068.330,3993.383,3056.627,2941.454,2692.561,2614.453,2707.211,1404.336,2227.810,1756.094,1644.149,857.035,1605.339,1925.063,1824.228,741.357,1129.275,1290.626,1279.013,1188.373,1261.863,1256.185,1094.211,1167.116,1626.666,2245.947,1079.420,1569.888,1590.380,1772.324,1232.678,1771.621,1624.188,1005.239,1164.648,1794.112,1564.736,1257.765,1347.859,1512.768,1525.943,1048.520,976.410,1094.383,1629.203,417.918,759.153,684.296,863.411,348.644,353.723,89.292,543.760,184.005,371.751,188.774,95.883,194.857,198.051,300.343,101.803,0.000,0.000,0.000,109.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.68,9954.75, 13.8,777.4,1.000,1.83,7.52,808.2,ON,50.431,81.182,61.144,37.180,2.055,2.313509e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
718,1/5/2020,08:48:11,20.4,98.7,44.9,6.83022e-008,1.82001e-005,,0.000,0.000,0.000,0.000,0.000,0.000,676.504,0.000,420.144,609.025,1567.831,1327.322,1832.839,1066.241,2222.927,1330.251,2265.490,2812.210,2132.037,2504.592,3013.002,1516.902,3650.784,1969.317,3340.665,3373.253,2796.217,3813.355,2554.278,2716.636,2999.752,3144.566,2858.981,2788.480,3376.858,3146.858,3790.917,3273.241,3029.271,3080.820,2020.619,814.131,1523.933,956.961,1384.547,1371.257,1536.776,821.204,995.033,736.043,891.414,887.306,1064.106,1480.587,1577.329,1020.641,1122.581,1491.998,887.816,1006.804,1850.434,1695.916,2697.536,1309.978,2003.103,2156.757,1546.839,1469.195,1404.668,1396.236,1330.872,1650.794,1347.859,2014.142,1662.706,887.209,1302.539,1066.540,1242.469,1420.922,674.802,598.759,431.705,610.127,619.014,267.877,362.507,828.024,371.751,283.161,191.766,97.429,99.026,100.114,101.803,0.000,105.362,107.237,109.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.68,9954.75, 13.8,777.4,1.000,1.83,7.52,808.2,ON,52.039,85.969,63.148,37.180,2.142,2.218891e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
719,1/5/2020,08:53:41,20.4,98.8,44.8,6.82330e-008,1.82001e-005,,0.000,0.000,261.240,0.000,0.000,0.000,450.948,0.000,210.047,202.984,195.955,568.783,549.785,1243.797,1196.815,1828.873,1321.963,1223.114,2740.856,2320.463,1584.376,2073.874,2333.695,3150.522,2569.428,2998.080,3525.210,2859.652,2882.404,2848.830,2332.854,2493.647,2646.879,3953.574,2949.154,3400.028,2852.487,2502.758,2545.118,3276.910,2571.379,2532.539,1603.824,1492.494,778.711,942.622,1267.215,836.880,1232.234,828.983,1053.358,1048.503,942.750,887.608,1103.992,1177.514,1406.666,1166.970,1161.758,1626.171,1464.743,1387.392,1387.129,1463.909,1463.621,2173.558,1452.167,1237.060,1940.834,1013.389,1722.058,1414.806,792.758,1592.186,1509.070,1631.019,1730.223,1207.929,1242.311,835.731,421.698,1026.313,949.631,784.349,707.356,446.404,271.846,367.964,371.704,283.125,191.742,389.665,99.013,200.203,101.791,0.000,105.348,107.224,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9956.38, 13.8,777.4,1.000,1.83,7.52,808.3,ON,55.309,90.431,67.098,46.138,2.118,2.050696e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
720,1/5/2020,08:59:11,20.4,98.8,44.6,6.82330e-008,1.82001e-005,,0.000,0.000,0.000,0.000,0.000,0.000,225.474,652.854,0.000,405.967,587.865,379.189,916.308,1066.111,2393.629,1662.611,1618.010,1718.363,1522.698,1436.597,2175.325,2508.570,2027.965,3150.522,2184.014,2498.400,3823.237,2805.830,4411.393,3233.110,4158.465,4011.535,3599.755,3121.242,3661.019,2900.039,2262.317,3081.220,3030.758,2518.145,3397.893,2080.300,2851.243,1843.670,1315.296,1353.809,1436.177,1506.383,663.273,1144.814,729.248,1048.503,1278.853,1742.730,1261.705,1570.019,1484.814,1089.172,1115.393,1208.860,1540.898,1526.331,1633.531,1232.765,1463.621,1001.225,1855.987,773.163,1200.443,1445.029,1095.855,2279.421,1426.964,1273.749,1365.144,1290.322,1220.358,1313.316,1573.595,1199.702,897.784,1140.563,1093.298,958.649,176.839,803.528,271.846,275.973,278.778,188.750,0.000,97.416,0.000,0.000,0.000,103.538,105.348,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9956.38, 13.8,777.4,1.000,1.83,7.52,808.3,ON,54.124,85.953,64.794,38.542,2.067,2.187100e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
721,1/5/2020,09:04:41,20.4,98.8,44.5,6.82330e-008,1.82001e-005,,0.000,271.415,0.000,0.000,242.692,233.918,0.000,217.618,210.047,608.951,783.820,189.594,549.785,862.450,879.863,498.783,1456.209,2187.007,1674.967,1031.177,2710.622,1951.110,3379.942,2756.706,1798.600,3227.115,2816.101,3217.108,3598.785,3055.857,3665.930,2710.486,3282.130,3433.366,3661.034,4400.051,2852.487,2310.238,2747.438,3357.541,2020.369,2170.748,1960.230,2282.652,1211.328,1542.472,422.405,1087.943,1077.819,899.497,729.248,967.849,799.283,1109.010,1300.892,588.997,1172.222,1944.950,2122.250,1440.218,1387.651,1926.934,1233.004,1695.052,1284.398,1565.498,1546.643,1314.376,2054.410,1756.829,1017.579,1179.005,1426.964,1034.921,1124.237,1935.483,1545.787,951.675,944.641,1170.023,1180.754,798.459,747.977,871.499,265.258,624.966,181.231,394.618,251.853,283.125,0.000,194.833,0.000,0.000,101.791,103.538,210.697,0.000,0.000,0.000,112.568,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9956.38, 13.8,777.4,1.000,1.83,7.52,808.3,ON,54.490,88.097,66.251,49.581,2.077,2.095306e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
722,1/5/2020,09:10:11,20.4,98.8,44.5,6.82330e-008,1.82001e-005,,281.974,0.000,0.000,0.000,0.000,233.918,225.474,0.000,630.140,0.000,391.910,758.377,1282.831,355.370,1025.841,332.522,1132.607,1249.719,2740.856,1473.110,713.321,2017.627,2098.634,2231.619,2569.428,2248.560,2242.971,2448.373,3714.857,2942.661,3110.472,3369.552,3062.030,3017.216,3178.760,3874.268,3360.315,2775.860,2842.168,2797.939,2382.798,2266.045,2673.041,2458.226,951.758,1114.008,1520.658,1590.071,1989.819,1308.359,891.303,1371.119,1438.710,1346.655,1340.562,1648.520,1797.407,2022.748,1239.209,1626.183,2389.843,1603.408,1787.656,1945.081,1983.979,2156.484,2319.964,1700.958,2096.112,1198.381,1614.576,1336.206,1426.964,2118.448,1717.628,1452.977,1869.839,1067.070,1573.607,1420.742,506.038,684.209,345.320,697.199,530.517,624.966,107.560,561.398,437.705,566.251,191.742,97.416,0.000,0.000,0.000,103.538,210.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9956.38, 13.8,777.4,1.000,1.83,7.52,808.3,ON,61.380,93.300,71.456,49.581,2.058,2.189890e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
723,1/5/2020,09:15:41,20.4,98.8,44.4,6.82330e-008,1.82001e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,164.969,50.817,202.984,783.820,568.783,916.308,888.426,1025.841,1163.828,1618.010,1718.363,1674.967,2209.665,2710.622,1951.110,1757.570,1969.076,1798.600,1873.800,3093.883,2686.695,3947.036,3055.840,3109.026,2928.752,2964.504,2601.035,3864.424,2600.021,3442.657,2599.018,3600.093,2611.410,1928.534,2442.669,2494.282,1755.876,1903.515,1199.701,1689.620,753.192,1077.819,1880.765,1296.441,1774.389,1438.710,1584.300,2207.984,1256.015,1406.666,933.576,1549.011,2400.538,2067.456,1478.487,1849.505,1618.004,2079.882,1694.380,1778.639,1469.009,1397.400,2026.779,1123.222,1544.526,1585.515,1910.623,2087.868,1612.903,1220.358,574.576,1486.629,1174.205,843.396,598.683,949.631,784.349,442.097,624.966,379.406,626.735,464.630,377.501,95.871,0.000,198.026,100.102,101.791,103.538,105.348,0.000,0.000,0.000,0.000,0.000,0.000,119.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9956.38, 13.8,777.4,1.000,1.83,7.52,808.3,ON,60.251,92.943,70.488,38.542,2.073,2.184701e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
