Sample File,C:\Users\fvanden\Documents\AIMdata\SMPS - Copy\240420.7.S82,
AIM Version,10.3.0.3
Classifier Model,3082       ,Classifier S/N,3082001651003   ,Classifier Firmware Version,2.10
Neutralizer Model,3088,Neutralizer S/N,3088011703001
Impactor (cm),0.0508,Impactor S/N,5080134
DMA Model,3081,DMA S/N,3081A1651001
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3776 Low Flow,Detector S/N,3776165002, 
Detector Sample Flow (L/min),0.05,Detector Inlet Flow (L/min),0.30
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),30.00
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,Raw Counts
Weight,Number
778,1/5/2020,14:18:11,21.0,98.9,38.2,6.83415e-008,1.82289e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,2.000,2.000,2.000,5.000,5.000,10.000,5.000,2.000,9.000,11.000,12.000,17.000,16.000,14.000,16.000,27.000,17.000,25.000,33.000,25.000,32.170,35.385,37.445,32.000,31.000,46.000,32.000,40.000,42.000,43.000,20.000,31.000,37.000,23.454,26.546,31.000,18.000,28.000,32.000,15.000,21.000,19.000,23.000,15.331,21.669,21.275,23.725,27.000,28.000,41.117,33.884,33.000,23.027,24.563,25.410,25.000,29.000,32.000,21.802,14.198,15.000,19.000,23.320,22.680,16.000,14.000,10.000,15.000,9.000,4.000,7.000,4.000,5.000,2.000,2.000,3.000,1.000,2.000,0.000,2.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9969.55, 13.8,777.4,1.000,1.83,7.52,808.9,ON,66.533,91.864,74.409,53.280,1.896,2.262632e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
779,1/5/2020,14:23:41,21.1,98.9,38.1,6.83710e-008,1.82337e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,4.000,2.000,7.000,4.000,2.000,6.000,6.000,3.000,8.000,8.000,11.000,13.000,14.000,19.000,18.000,8.000,12.000,18.000,26.059,11.941,27.000,28.000,31.990,31.010,38.000,37.023,26.977,27.000,46.536,25.950,28.514,39.000,28.000,22.000,28.236,27.764,14.703,21.297,21.776,15.224,21.000,27.000,18.661,22.339,18.000,29.000,22.000,20.000,21.000,18.000,26.000,22.000,17.093,26.907,18.000,33.000,30.000,21.000,26.000,23.000,22.000,22.000,17.824,18.161,20.206,22.809,13.000,14.069,6.931,12.881,11.119,5.000,3.000,11.000,3.000,1.000,2.000,4.000,0.000,1.000,0.000,1.000,3.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9971.47, 13.8,777.4,1.000,1.83,7.52,809.0,ON,63.794,91.039,72.085,55.232,1.967,2.122414e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
780,1/5/2020,14:29:11,21.1,98.9,37.9,6.83710e-008,1.82337e-005,,0.000,0.000,0.000,0.000,0.000,1.000,0.000,2.000,0.000,1.000,2.000,3.000,3.000,4.000,6.000,4.000,3.000,3.000,6.000,11.000,8.261,9.739,8.000,23.000,14.000,13.000,22.000,23.000,29.000,22.000,18.000,33.000,28.000,34.000,30.000,33.000,42.000,32.000,49.512,37.974,32.527,44.987,28.000,24.690,31.546,35.764,25.000,27.000,19.000,27.158,21.842,24.000,26.000,20.000,20.000,20.963,29.037,34.077,20.923,25.000,25.000,28.000,35.000,22.000,31.000,25.000,28.000,15.000,32.000,25.000,25.000,17.000,25.000,26.000,17.000,9.000,8.000,15.000,10.000,18.000,16.000,9.000,13.000,6.000,7.000,3.000,3.000,2.000,5.000,1.000,1.000,1.000,1.000,0.000,2.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9971.47, 13.8,777.4,1.000,1.83,7.52,809.0,ON,66.535,94.053,74.428,55.232,1.957,2.327852e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
781,1/5/2020,14:34:41,21.1,98.9,37.8,6.83710e-008,1.82337e-005,,0.000,0.000,0.000,0.000,0.000,1.000,0.000,2.000,3.000,1.000,0.000,2.000,3.000,2.000,7.000,5.000,2.000,11.000,3.000,9.000,9.000,11.000,13.000,21.000,10.000,14.000,21.000,17.000,22.000,21.000,32.000,33.000,29.990,43.382,35.629,40.023,48.977,46.100,28.900,29.000,40.000,32.000,33.000,33.000,22.236,27.010,21.457,29.297,29.000,27.158,20.842,24.000,23.000,26.000,24.296,19.704,26.000,25.077,22.923,31.000,20.930,27.070,33.000,30.000,32.000,24.000,28.000,30.000,27.721,24.279,16.000,35.711,18.289,16.985,19.015,18.000,17.000,18.000,22.000,17.000,12.000,11.000,7.000,11.000,5.000,6.000,5.000,3.000,2.000,2.000,2.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9971.47, 13.8,777.4,1.000,1.83,7.52,809.0,ON,66.419,95.101,75.078,51.397,1.971,2.405468e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
782,1/5/2020,14:40:11,21.1,99.0,37.7,6.83020e-008,1.82337e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,1.000,0.000,2.000,0.000,2.000,3.000,6.000,5.000,5.000,10.000,7.000,15.000,15.000,8.000,13.000,13.000,15.000,13.000,21.000,28.000,25.444,36.556,27.584,40.416,40.000,37.000,37.823,37.177,42.000,37.000,42.000,40.000,33.000,42.000,38.000,36.000,28.000,26.000,37.000,32.000,27.000,27.000,28.000,35.000,38.313,26.079,20.608,27.000,32.000,22.000,29.000,25.562,29.438,25.000,35.000,29.825,27.175,28.000,33.485,38.515,28.000,27.000,18.000,37.000,30.000,29.298,21.702,27.000,15.000,28.000,21.000,17.000,13.000,18.000,17.000,6.000,11.000,7.000,7.000,6.000,5.000,2.000,2.000,2.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.70,9973.10, 13.8,777.4,1.000,1.83,7.52,809.0,ON,69.680,98.639,77.583,42.935,1.986,2.715149e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
783,1/5/2020,14:45:41,21.1,99.0,37.7,6.83020e-008,1.82337e-005,,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,2.000,0.000,3.000,4.000,2.000,3.000,4.000,9.000,8.000,8.000,17.000,9.000,12.000,14.000,19.000,12.000,22.000,32.000,18.000,24.000,33.000,39.000,29.410,31.590,40.000,32.000,27.000,33.000,38.000,31.000,29.000,33.000,37.000,18.000,26.000,28.731,21.459,22.810,26.000,26.000,18.000,28.000,29.000,25.000,21.000,18.436,28.564,26.540,26.460,28.000,16.000,24.000,20.522,14.478,32.000,19.820,23.180,17.000,21.000,21.013,21.987,23.000,27.000,21.000,24.000,15.729,15.271,18.000,20.000,13.000,14.000,10.000,13.000,4.000,7.000,11.000,5.000,6.000,3.000,4.000,2.000,5.000,1.000,3.000,3.000,0.000,0.000,3.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.70,9973.10, 13.8,777.4,1.000,1.83,7.52,809.0,ON,65.968,97.795,75.320,42.935,2.029,2.312316e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
784,1/5/2020,14:51:11,21.1,99.0,37.7,6.83020e-008,1.82337e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,3.000,2.000,0.000,3.000,1.000,6.000,6.000,8.000,9.000,10.000,7.466,6.534,8.000,17.000,13.000,19.000,18.000,21.173,25.827,20.000,21.000,27.000,32.000,28.410,35.590,25.000,27.000,24.000,38.000,28.000,29.000,32.000,26.000,25.000,31.000,32.000,32.000,22.000,27.000,23.375,29.625,29.000,25.553,31.447,30.000,21.000,29.000,29.000,26.000,30.000,26.000,24.000,24.366,25.634,23.000,21.000,38.000,26.000,23.000,22.000,30.000,24.000,31.000,25.000,25.000,27.000,19.000,19.000,22.000,11.000,15.000,5.000,9.000,10.000,8.000,9.000,11.000,4.000,3.000,2.000,1.000,0.000,1.000,0.000,0.000,0.000,2.000,1.000,0.000,2.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.70,9973.10, 13.8,777.4,1.000,1.83,7.52,809.0,ON,71.516,98.276,77.013,46.138,1.997,2.344941e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
785,1/5/2020,14:56:41,21.1,99.0,37.6,6.83020e-008,1.82337e-005,,1.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,0.000,2.000,0.000,1.000,2.000,3.000,6.000,0.000,4.000,8.000,3.000,7.000,12.000,12.000,10.000,23.000,22.000,24.000,19.000,22.000,24.000,22.000,18.584,20.416,27.000,28.000,34.000,38.000,19.000,34.000,25.000,27.000,41.000,33.533,28.570,33.897,27.000,29.000,28.190,27.810,17.000,24.000,16.000,29.553,22.447,23.000,21.772,30.228,32.000,31.000,30.000,26.000,28.000,34.000,33.000,29.825,32.437,23.558,28.180,32.000,24.000,35.000,23.000,28.000,23.000,32.000,32.492,16.508,18.000,17.000,13.000,14.000,13.000,7.000,9.000,11.000,9.000,5.000,4.000,1.000,4.000,1.000,2.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.70,9973.10, 13.8,777.4,1.000,1.83,7.52,809.0,ON,72.602,98.920,78.193,49.581,1.985,2.354596e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
786,1/5/2020,15:02:11,21.1,99.0,37.5,6.83020e-008,1.82337e-005,,0.000,0.000,0.000,0.000,0.000,1.000,3.000,0.000,2.000,5.000,8.000,18.593,19.407,22.000,16.000,21.000,15.000,17.000,26.000,28.000,18.000,13.000,18.000,22.000,25.000,17.000,25.000,26.000,25.000,30.172,21.412,24.416,27.410,38.590,36.000,26.000,36.000,28.000,32.000,26.000,20.000,11.000,39.000,25.000,21.000,19.000,20.000,17.000,17.000,25.000,22.000,29.000,34.000,29.000,31.545,22.455,28.000,24.540,25.460,25.562,28.438,31.000,34.000,34.000,29.000,23.000,27.000,29.246,25.754,25.000,27.000,27.000,24.000,16.000,30.000,21.000,15.009,23.991,18.000,11.000,14.591,10.409,6.000,6.000,9.000,6.000,2.000,3.000,4.000,0.000,0.000,3.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.70,9973.10, 13.8,777.4,1.000,1.83,7.52,809.0,ON,55.751,85.491,63.307,27.881,2.156,2.766250e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
787,1/5/2020,15:07:42,21.1,99.0,37.5,6.83020e-008,1.82337e-005,,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,2.000,1.000,4.000,1.000,0.000,2.000,4.000,8.000,5.000,5.000,6.000,10.000,11.000,12.000,19.000,21.000,19.000,17.000,16.000,28.000,18.000,22.000,22.000,30.000,28.000,25.000,38.000,26.000,23.714,34.286,33.972,23.979,29.049,26.533,29.570,21.897,16.000,22.000,36.190,21.887,13.923,26.000,22.000,25.000,26.313,26.687,30.000,22.000,30.000,22.000,30.945,27.055,26.000,25.733,32.789,24.303,23.175,23.820,36.665,19.515,19.000,17.000,21.000,23.049,21.952,27.000,27.000,15.000,23.000,12.000,13.000,18.000,11.000,12.000,7.000,7.000,10.000,11.000,4.000,6.000,2.000,1.000,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.70,9973.10, 13.8,777.4,1.000,1.83,7.52,809.0,ON,70.649,96.684,75.531,47.829,2.016,2.254326e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
788,1/5/2020,15:13:11,21.1,99.0,37.4,6.83020e-008,1.82337e-005,,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,2.000,0.000,0.000,3.000,2.000,3.000,3.000,4.000,2.000,8.000,4.000,6.000,7.000,12.000,13.000,6.000,17.000,21.000,18.000,14.000,19.444,22.556,28.167,30.500,34.333,34.000,26.000,36.000,30.000,40.000,34.972,24.028,35.000,23.000,30.000,32.000,34.000,29.000,29.000,33.000,27.000,28.000,25.000,22.553,27.760,25.687,28.000,25.000,33.000,24.000,39.945,31.179,33.876,27.000,28.000,27.000,21.000,16.000,24.000,30.000,30.000,25.000,30.000,17.000,22.000,18.596,21.404,17.000,17.000,17.000,14.000,15.000,14.000,11.000,12.000,11.000,9.178,3.822,1.000,4.000,3.000,2.000,2.418,0.582,4.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.70,9973.10, 13.8,777.4,1.000,1.83,7.52,809.0,ON,72.815,98.076,78.246,53.280,1.950,2.317166e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
789,1/5/2020,15:18:41,21.1,99.0,37.5,6.83020e-008,1.82337e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,0.000,3.000,2.000,5.000,4.000,7.000,6.000,6.000,9.000,7.000,10.559,13.869,17.572,13.000,20.000,16.000,25.086,19.914,23.000,34.000,31.000,30.000,36.000,45.000,37.000,41.000,32.000,47.000,53.000,36.951,35.049,27.000,46.000,36.000,39.000,28.000,25.190,26.810,28.000,25.000,31.132,23.868,25.313,32.687,28.000,33.000,30.364,28.636,24.000,29.000,25.000,22.000,33.000,19.825,35.175,22.000,26.000,25.000,29.000,20.000,20.000,22.000,14.000,21.000,12.000,17.000,20.000,16.000,13.000,17.000,13.000,11.000,6.000,8.000,3.000,6.000,5.000,3.000,2.000,4.000,2.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.70,9973.10, 13.8,777.4,1.000,1.83,7.52,809.0,ON,64.480,90.530,72.249,55.232,1.925,2.523475e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
790,1/5/2020,15:24:11,21.1,99.0,37.7,6.83020e-008,1.82337e-005,,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,6.000,4.000,6.000,6.000,5.000,10.000,7.000,10.000,12.000,12.000,14.000,19.000,26.000,16.000,16.000,20.412,25.588,30.000,34.000,37.667,33.333,33.000,37.000,40.000,34.000,30.555,43.445,39.000,35.477,40.523,32.000,27.170,36.830,24.000,27.000,36.000,29.000,24.000,30.000,21.000,31.626,29.766,20.608,24.000,30.000,38.540,17.460,33.000,25.000,28.000,26.000,35.000,24.000,33.000,23.000,34.246,20.754,13.000,19.000,21.048,18.952,9.000,12.000,18.000,13.000,10.000,13.000,14.000,7.000,14.000,4.000,13.000,6.000,5.000,2.000,4.000,4.000,2.000,3.000,2.000,0.000,1.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.70,9973.10, 13.8,777.4,1.000,1.83,7.52,809.0,ON,63.965,89.567,71.275,55.232,1.936,2.458173e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
791,1/5/2020,15:29:41,21.1,99.0,37.9,6.83020e-008,1.82337e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,1.000,5.000,3.000,10.000,9.000,13.000,12.000,13.000,9.000,12.000,6.000,13.000,15.000,17.000,20.000,13.000,25.000,29.000,30.000,36.000,23.000,38.000,35.000,35.800,43.023,46.177,34.000,45.555,35.445,37.000,44.000,24.000,28.000,38.000,27.000,33.731,29.459,28.810,26.000,18.000,20.132,26.868,23.313,25.079,25.608,33.436,18.928,17.636,18.000,27.000,22.000,27.000,25.000,22.000,25.000,22.820,23.180,16.000,24.000,15.000,15.000,19.000,13.000,18.000,19.000,13.000,9.000,17.000,13.000,8.118,15.882,14.000,13.000,5.000,4.000,9.000,4.000,7.000,5.000,3.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.70,9973.10, 13.8,777.4,1.000,1.83,7.52,809.0,ON,59.087,86.900,67.598,49.581,1.984,2.475363e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
792,1/5/2020,15:35:11,21.1,99.0,38.1,6.83020e-008,1.82337e-005,,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,2.000,2.000,4.000,4.000,4.000,9.000,4.000,10.000,5.000,2.000,6.000,10.000,6.000,8.000,11.000,22.000,22.599,20.401,28.000,21.412,28.588,35.000,31.000,33.667,39.333,37.000,40.000,45.000,33.000,37.000,51.000,43.000,33.000,28.000,36.000,19.000,33.000,25.731,22.269,24.000,19.000,24.000,17.000,22.000,30.000,28.000,25.000,34.000,23.000,24.000,23.000,22.000,25.000,30.000,33.000,23.000,24.000,17.000,28.000,27.000,24.092,15.908,18.000,24.000,18.000,13.000,19.000,12.000,18.000,16.000,15.000,7.000,14.000,17.000,12.000,5.000,10.000,6.000,5.000,4.000,2.000,4.000,1.000,2.000,2.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.70,9973.10, 13.8,777.4,1.000,1.83,7.52,809.0,ON,60.726,90.177,70.432,55.232,1.987,2.461762e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
793,1/5/2020,15:40:41,21.1,99.0,38.3,6.83020e-008,1.82337e-005,,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,2.000,4.000,7.000,7.000,6.000,7.000,8.000,6.000,8.000,7.000,5.000,4.000,12.000,9.000,7.000,14.000,16.000,12.479,20.522,23.000,27.444,30.556,38.167,42.500,34.743,51.590,43.000,51.000,43.714,49.286,46.000,44.000,37.000,37.000,36.103,32.068,44.830,30.000,38.000,28.000,23.000,34.000,31.000,28.000,19.000,38.000,38.000,32.000,31.364,34.636,33.000,23.000,26.000,29.000,23.000,20.000,39.000,33.000,23.000,26.246,21.754,14.000,21.000,21.000,15.149,15.149,11.702,15.000,11.000,20.332,18.668,18.000,9.000,21.000,8.000,2.000,11.000,8.000,2.000,6.000,2.000,2.000,2.000,3.000,3.000,2.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.70,9973.10, 13.8,777.4,1.000,1.83,7.52,809.0,ON,63.265,89.347,70.611,46.138,1.957,2.706910e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
794,1/5/2020,15:46:11,21.1,99.0,38.5,6.83020e-008,1.82337e-005,,1.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,1.000,3.000,1.000,2.000,6.000,4.000,5.000,7.000,7.000,8.000,8.000,5.000,9.000,13.000,15.000,17.000,20.000,22.000,23.000,10.000,35.444,32.728,38.828,30.000,28.410,38.590,46.000,39.000,55.000,31.000,33.000,47.952,40.049,30.000,35.000,31.170,38.549,29.281,26.190,32.810,41.000,35.000,18.000,35.000,37.000,32.000,24.000,31.000,22.000,22.000,29.000,41.000,28.375,40.626,30.522,35.478,19.000,27.000,25.000,19.000,26.000,19.013,28.988,28.999,18.000,25.000,23.000,22.000,17.000,18.000,18.000,16.000,10.000,14.000,10.000,8.000,13.000,6.000,7.000,2.000,2.000,2.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.70,9973.10, 13.8,777.4,1.000,1.83,7.52,809.0,ON,66.892,92.954,73.528,51.397,1.963,2.677247e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
795,1/5/2020,15:51:41,21.1,99.0,38.4,6.83020e-008,1.82337e-005,,0.000,0.000,0.000,0.000,0.000,2.000,1.000,2.000,12.000,12.000,10.000,8.000,17.000,10.000,12.000,14.000,10.000,21.639,11.361,12.000,9.559,18.441,19.000,17.457,18.543,15.000,20.000,25.412,22.588,37.000,29.584,39.417,36.000,43.000,46.000,35.466,44.249,36.841,40.417,42.028,44.000,45.533,40.468,36.000,34.000,34.000,34.000,28.000,29.000,22.000,27.000,31.000,34.000,29.000,33.000,39.000,32.000,41.000,34.945,31.055,37.000,32.366,28.634,35.825,20.437,39.738,40.000,31.000,32.092,18.921,20.988,21.047,18.952,21.000,25.000,14.729,12.271,17.000,13.000,15.000,10.000,9.124,11.876,8.408,3.592,5.000,7.000,5.000,3.000,3.000,3.000,1.000,2.000,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.70,9973.10, 13.8,777.4,1.000,1.83,7.52,809.0,ON,60.844,85.511,65.767,47.829,2.053,3.036597e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
796,1/5/2020,15:57:11,21.2,99.0,38.3,6.83315e-008,1.82384e-005,,0.000,0.000,0.000,0.000,0.000,0.000,1.000,3.000,2.000,1.000,4.000,8.000,3.000,4.000,7.000,3.000,4.000,6.000,9.000,12.000,9.000,8.000,8.000,15.000,19.000,20.000,18.000,21.251,25.028,27.724,27.997,37.000,30.000,32.000,45.000,35.000,43.000,33.000,32.000,32.000,32.000,40.000,37.000,35.000,34.512,41.488,33.000,34.000,29.000,48.858,23.142,38.000,23.106,34.080,31.813,31.234,36.766,41.000,39.749,35.251,42.000,34.000,23.000,35.000,30.000,25.000,23.317,41.766,27.917,24.000,18.852,26.148,25.000,13.000,11.000,12.000,15.000,15.000,19.000,14.000,13.000,15.000,11.000,6.000,9.000,10.000,4.000,9.000,5.000,2.000,4.000,3.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.70,9975.02, 13.8,777.4,1.000,1.83,7.52,809.1,ON,71.181,95.116,75.391,47.829,1.965,2.675462e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
797,1/5/2020,16:02:41,21.1,99.0,38.2,6.83020e-008,1.82337e-005,,0.000,1.000,0.000,0.000,1.000,0.000,1.000,1.000,2.000,2.000,2.000,1.000,4.000,6.000,2.000,3.000,8.000,9.000,17.000,11.000,16.000,5.000,18.000,20.000,16.198,20.802,26.000,17.000,25.000,20.000,23.000,33.000,44.820,31.980,29.200,39.000,47.000,40.110,45.890,39.000,42.000,39.533,46.467,34.000,33.000,51.000,31.190,45.810,49.000,42.000,42.000,38.000,30.000,39.000,30.000,37.000,49.000,41.540,39.460,50.000,43.000,53.733,43.268,18.000,40.000,30.000,32.485,37.515,30.000,41.000,23.000,21.048,22.952,26.000,30.000,21.729,32.271,20.000,12.000,16.000,13.000,15.000,6.000,9.000,5.000,3.000,2.000,5.000,4.000,2.000,4.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.70,9973.10, 13.8,777.4,1.000,1.83,7.52,809.0,ON,74.469,95.650,76.813,44.508,1.937,3.013404e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
798,1/5/2020,16:08:11,21.1,99.0,38.0,6.83020e-008,1.82337e-005,,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,2.000,3.000,2.000,3.000,4.000,4.000,5.012,4.988,5.000,8.000,11.000,12.000,9.000,8.000,12.000,8.000,15.000,11.086,13.914,30.000,22.000,19.584,28.416,36.000,46.000,33.000,36.000,24.000,38.000,38.000,28.903,38.097,31.000,35.000,39.000,34.000,33.000,29.000,29.000,31.375,30.625,26.000,30.000,22.000,32.000,37.772,39.663,49.928,41.636,35.000,38.124,31.876,32.000,40.000,28.000,30.000,38.000,37.000,27.000,30.000,28.000,18.000,33.000,24.000,29.000,27.000,35.000,23.000,18.000,13.000,22.000,19.000,15.124,12.876,9.000,3.000,8.000,3.000,9.000,2.000,1.000,1.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.70,9973.10, 13.8,777.4,1.000,1.83,7.52,809.0,ON,78.546,101.122,81.187,46.138,1.952,2.627718e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
799,1/5/2020,16:13:41,21.1,99.0,37.9,6.83020e-008,1.82337e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,3.000,1.000,10.000,3.012,3.988,8.000,4.000,9.000,5.000,7.000,4.000,9.000,14.000,18.000,13.086,19.914,26.444,33.728,24.828,21.667,25.333,31.000,42.000,43.000,33.000,34.000,31.972,47.930,26.097,26.000,25.000,24.170,28.830,20.000,24.000,32.077,24.923,20.000,31.132,31.868,28.000,35.000,34.000,35.000,43.000,37.000,48.890,27.235,33.876,35.000,22.000,27.000,28.262,33.738,32.000,23.000,31.000,19.000,27.001,24.999,23.000,29.000,22.000,21.000,18.000,22.000,9.000,17.000,11.000,7.000,13.000,8.000,8.000,5.000,2.000,1.000,1.000,1.000,1.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.70,9973.10, 13.8,777.4,1.000,1.83,7.52,809.0,ON,76.843,97.720,79.159,57.255,1.917,2.401221e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
